B1_avg,B2_avg,B3_avg,B4_avg,B5_avg,B6_avg,B7_avg,B8_avg,B9_avg,Direction,RP,X,Y,Device
-85,-82,-82,-77,-91,-79,-87,-74,-82,oeste,P_5_1,1.57,7.09,Moto7
-86,-81,-82,-74,-90,-80,-89,-74,-79,oeste,P_5_1,1.57,7.09,Moto7
-87,-80,-83,-78,-90,-77,-88,-75,-80,oeste,P_5_1,1.57,7.09,Moto7
-84,-82,-87,-74,-92,-76,-89,-72,-76,oeste,P_5_1,1.57,7.09,Moto7
-82,-82,-82,-70,-91,-78,-85,-73,-77,oeste,P_5_1,1.57,7.09,Moto7
-83,-82,-85,-72,-88,-78,-85,-80,-82,oeste,P_5_1,1.57,7.09,Moto7
-81,-81,-86,-71,-88,-79,-87,-78,-81,oeste,P_5_1,1.57,7.09,Moto7
-81,-84,-85,-70,-88,-82,-89,-78,-82,oeste,P_5_1,1.57,7.09,Moto7
-82,-87,-87,-72,-87,-85,-90,-80,-83,oeste,P_5_1,1.57,7.09,Moto7
-80,-85,-89,-71,-85,-83,-88,-78,-80,oeste,P_5_1,1.57,7.09,Moto7
-78,-66,-83,-83,-90,-85,-88,-78,-85,norte,P_2_1,1.57,2.03,Moto7
-79,-66,-81,-84,-89,-85,-88,-78,-85,norte,P_2_1,1.57,2.03,Moto7
-80,-74,-80,-81,-92,-87,-86,-76,-83,norte,P_2_1,1.57,2.03,Moto7
-80,-72,-81,-77,-90,-89,-87,-79,-84,norte,P_2_1,1.57,2.03,Moto7
-79,-69,-79,-78,-86,-89,-85,-80,-84,norte,P_2_1,1.57,2.03,Moto7
-78,-68,-81,-79,-86,-89,-84,-80,-87,norte,P_2_1,1.57,2.03,Moto7
-81,-69,-81,-79,-85,-89,-85,-79,-89,norte,P_2_1,1.57,2.03,Moto7
-82,-69,-83,-77,-89,-90,-89,-83,-88,norte,P_2_1,1.57,2.03,Moto7
-82,-70,-82,-76,-88,-92,-88,-83,-85,norte,P_2_1,1.57,2.03,Moto7
-81,-68,-80,-76,-91,-88,-86,-80,-87,norte,P_2_1,1.57,2.03,Moto7
-81,-67,-81,-77,-88,-89,-86,-82,-87,norte,P_2_1,1.57,2.03,Moto7
-82,-67,-82,-77,-89,-88,-86,-80,-85,norte,P_2_1,1.57,2.03,Moto7
-83,-69,-82,-81,-89,-88,-87,-79,-84,norte,P_2_1,1.57,2.03,Moto7
-81,-70,-81,-78,-90,-91,-88,-81,-86,norte,P_2_1,1.57,2.03,Moto7
-83,-71,-81,-76,-91,-90,-89,-79,-87,norte,P_2_1,1.57,2.03,Moto7
-84,-71,-80,-78,-90,-91,-88,-79,-88,norte,P_2_1,1.57,2.03,Moto7
-84,-71,-81,-76,-91,-89,-89,-81,-87,norte,P_2_1,1.57,2.03,Moto7
-84,-75,-85,-77,-91,-90,-88,-82,-88,norte,P_2_1,1.57,2.03,Moto7
-84,-75,-82,-76,-92,-89,-87,-80,-86,norte,P_2_1,1.57,2.03,Moto7
-84,-74,-83,-78,-91,-88,-86,-81,-87,norte,P_2_1,1.57,2.03,Moto7
-85,-71,-84,-78,-93,-87,-88,-82,-88,norte,P_2_1,1.57,2.03,Moto7
-86,-68,-83,-76,-92,-89,-88,-83,-89,norte,P_2_1,1.57,2.03,Moto7
-82,-67,-82,-81,-96,-93,-84,-80,-90,norte,P_2_1,1.57,2.03,Moto7
-79,-67,-78,-82,-91,-90,-87,-79,-85,norte,P_2_1,1.57,2.03,Moto7
-80,-67,-79,-81,-91,-90,-89,-77,-84,norte,P_2_1,1.57,2.03,Moto7
-80,-65,-80,-77,-88,-90,-87,-77,-83,norte,P_2_1,1.57,2.03,Moto7
-83,-76,-81,-81,-86,-85,-88,-83,-87,norte,P_2_1,1.57,2.03,Moto7
-78,-72,-78,-80,-86,-85,-84,-76,-85,norte,P_2_1,1.57,2.03,Moto7
-79,-75,-82,-78,-89,-89,-83,-78,-83,norte,P_2_1,1.57,2.03,Moto7
-77,-78,-84,-83,-88,-84,-88,-77,-88,leste,P_2_1,1.57,2.03,Moto7
-79,-81,-80,-86,-89,-82,-87,-79,-89,leste,P_2_1,1.57,2.03,Moto7
-76,-79,-81,-86,-88,-83,-92,-85,-90,leste,P_2_1,1.57,2.03,Moto7
-75,-79,-79,-86,-89,-84,-89,-79,-89,leste,P_2_1,1.57,2.03,Moto7
-75,-82,-83,-86,-91,-85,-90,-81,-91,leste,P_2_1,1.57,2.03,Moto7
-75,-81,-81,-83,-91,-86,-91,-83,-88,leste,P_2_1,1.57,2.03,Moto7
-76,-81,-83,-86,-87,-84,-93,-81,-86,leste,P_2_1,1.57,2.03,Moto7
-74,-80,-85,-87,-89,-84,-94,-82,-84,leste,P_2_1,1.57,2.03,Moto7
-72,-85,-85,-88,-87,-88,-94,-85,-90,leste,P_2_1,1.57,2.03,Moto7
-74,-81,-84,-82,-91,-88,-91,-79,-89,leste,P_2_1,1.57,2.03,Moto7
-72,-79,-83,-84,-92,-87,-91,-80,-89,leste,P_2_1,1.57,2.03,Moto7
-73,-79,-81,-82,-90,-87,-90,-78,-87,leste,P_2_1,1.57,2.03,Moto7
-73,-75,-84,-84,-91,-87,-92,-77,-83,leste,P_2_1,1.57,2.03,Moto7
-76,-75,-78,-79,-90,-87,-88,-74,-84,leste,P_2_1,1.57,2.03,Moto7
-76,-82,-82,-79,-91,-89,-89,-75,-87,leste,P_2_1,1.57,2.03,Moto7
-77,-82,-83,-82,-89,-85,-89,-77,-85,leste,P_2_1,1.57,2.03,Moto7
-75,-84,-83,-80,-90,-87,-89,-78,-86,leste,P_2_1,1.57,2.03,Moto7
-73,-85,-82,-82,-90,-87,-91,-81,-86,leste,P_2_1,1.57,2.03,Moto7
-73,-85,-80,-81,-88,-87,-93,-79,-85,leste,P_2_1,1.57,2.03,Moto7
-73,-82,-81,-82,-87,-86,-90,-79,-83,leste,P_2_1,1.57,2.03,Moto7
-73,-81,-87,-84,-90,-85,-92,-79,-88,leste,P_2_1,1.57,2.03,Moto7
-72,-85,-84,-83,-93,-84,-88,-80,-87,leste,P_2_1,1.57,2.03,Moto7
-73,-80,-86,-84,-93,-88,-92,-82,-87,leste,P_2_1,1.57,2.03,Moto7
-73,-82,-84,-83,-92,-86,-91,-80,-86,leste,P_2_1,1.57,2.03,Moto7
-73,-78,-85,-85,-93,-86,-91,-80,-88,leste,P_2_1,1.57,2.03,Moto7
-72,-78,-85,-84,-91,-86,-93,-80,-88,leste,P_2_1,1.57,2.03,Moto7
-73,-76,-85,-84,-91,-86,-91,-81,-88,leste,P_2_1,1.57,2.03,Moto7
-73,-77,-87,-84,-92,-85,-92,-83,-87,leste,P_2_1,1.57,2.03,Moto7
-73,-76,-88,-83,-92,-86,-90,-82,-87,leste,P_2_1,1.57,2.03,Moto7
-78,-66,-84,-84,-93,-93,-89,-84,-88,sul,P_2_1,1.57,2.03,Moto7
-76,-68,-82,-86,-92,-89,-91,-86,-91,sul,P_2_1,1.57,2.03,Moto7
-79,-68,-82,-86,-93,-91,-95,-84,-93,sul,P_2_1,1.57,2.03,Moto7
-79,-68,-87,-84,-95,-92,-96,-85,-91,sul,P_2_1,1.57,2.03,Moto7
-80,-67,-83,-85,-94,-88,-97,-86,-91,sul,P_2_1,1.57,2.03,Moto7
-80,-67,-84,-86,-97,-88,-96,-86,-93,sul,P_2_1,1.57,2.03,Moto7
-81,-67,-86,-85,-94,-90,-96,-84,-94,sul,P_2_1,1.57,2.03,Moto7
-80,-67,-83,-86,-91,-90,-96,-83,-90,sul,P_2_1,1.57,2.03,Moto7
-78,-67,-88,-84,-95,-93,-94,-84,-94,sul,P_2_1,1.57,2.03,Moto7
-79,-66,-88,-84,-95,-91,-96,-83,-95,sul,P_2_1,1.57,2.03,Moto7
-79,-67,-88,-85,-98,-93,-96,-84,-95,sul,P_2_1,1.57,2.03,Moto7
-79,-67,-88,-83,-95,-95,-95,-84,-93,sul,P_2_1,1.57,2.03,Moto7
-78,-66,-83,-83,-95,-90,-93,-82,-92,sul,P_2_1,1.57,2.03,Moto7
-79,-66,-79,-84,-95,-89,-95,-83,-93,sul,P_2_1,1.57,2.03,Moto7
-79,-66,-79,-82,-95,-88,-93,-82,-95,sul,P_2_1,1.57,2.03,Moto7
-78,-67,-81,-81,-95,-87,-95,-80,-95,sul,P_2_1,1.57,2.03,Moto7
-78,-67,-82,-81,-95,-88,-91,-81,-94,sul,P_2_1,1.57,2.03,Moto7
-77,-67,-87,-85,-93,-88,-95,-84,-94,sul,P_2_1,1.57,2.03,Moto7
-79,-65,-85,-83,-91,-90,-91,-83,-91,sul,P_2_1,1.57,2.03,Moto7
-78,-66,-86,-82,-95,-89,-90,-79,-96,sul,P_2_1,1.57,2.03,Moto7
-77,-67,-85,-83,-94,-90,-94,-81,-95,sul,P_2_1,1.57,2.03,Moto7
-79,-69,-88,-82,-96,-91,-93,-81,-94,sul,P_2_1,1.57,2.03,Moto7
-79,-70,-86,-81,-92,-91,-91,-80,-100,sul,P_2_1,1.57,2.03,Moto7
-78,-69,-85,-86,-90,-90,-90,-83,-92,sul,P_2_1,1.57,2.03,Moto7
-77,-68,-82,-88,-92,-88,-90,-87,-91,sul,P_2_1,1.57,2.03,Moto7
-78,-69,-83,-87,-89,-89,-90,-87,-91,sul,P_2_1,1.57,2.03,Moto7
-80,-70,-85,-87,-88,-90,-91,-84,-91,sul,P_2_1,1.57,2.03,Moto7
-77,-70,-85,-85,-90,-88,-90,-83,-90,sul,P_2_1,1.57,2.03,Moto7
-77,-69,-83,-86,-89,-89,-91,-85,-90,sul,P_2_1,1.57,2.03,Moto7
-83,-65,-86,-83,-88,-86,-83,-81,-89,oeste,P_2_1,1.57,2.03,Moto7
-82,-67,-84,-81,-91,-85,-83,-80,-84,oeste,P_2_1,1.57,2.03,Moto7
-81,-67,-85,-82,-90,-84,-83,-82,-87,oeste,P_2_1,1.57,2.03,Moto7
-78,-70,-86,-83,-89,-86,-83,-80,-87,oeste,P_2_1,1.57,2.03,Moto7
-84,-68,-82,-84,-91,-86,-82,-81,-87,oeste,P_2_1,1.57,2.03,Moto7
-83,-70,-83,-80,-90,-85,-82,-79,-86,oeste,P_2_1,1.57,2.03,Moto7
-81,-71,-83,-82,-90,-87,-83,-81,-85,oeste,P_2_1,1.57,2.03,Moto7
-82,-67,-83,-82,-91,-86,-83,-79,-84,oeste,P_2_1,1.57,2.03,Moto7
-83,-66,-87,-83,-88,-83,-81,-82,-86,oeste,P_2_1,1.57,2.03,Moto7
-83,-67,-86,-83,-89,-83,-81,-80,-89,oeste,P_2_1,1.57,2.03,Moto7
-85,-69,-87,-82,-88,-82,-82,-82,-84,oeste,P_2_1,1.57,2.03,Moto7
-82,-65,-87,-83,-89,-84,-82,-76,-89,oeste,P_2_1,1.57,2.03,Moto7
-84,-66,-84,-83,-92,-86,-82,-78,-87,oeste,P_2_1,1.57,2.03,Moto7
-80,-70,-84,-83,-93,-85,-83,-78,-89,oeste,P_2_1,1.57,2.03,Moto7
-77,-72,-84,-82,-92,-88,-84,-78,-86,oeste,P_2_1,1.57,2.03,Moto7
-77,-76,-84,-81,-96,-89,-88,-76,-89,oeste,P_2_1,1.57,2.03,Moto7
-78,-76,-85,-82,-98,-90,-80,-74,-87,oeste,P_2_1,1.57,2.03,Moto7
-78,-75,-84,-83,-95,-90,-83,-74,-85,oeste,P_2_1,1.57,2.03,Moto7
-78,-76,-83,-80,-96,-87,-81,-74,-87,oeste,P_2_1,1.57,2.03,Moto7
-78,-69,-82,-81,-94,-89,-80,-73,-86,oeste,P_2_1,1.57,2.03,Moto7
-78,-68,-84,-81,-93,-86,-80,-74,-86,oeste,P_2_1,1.57,2.03,Moto7
-78,-69,-84,-82,-95,-85,-83,-74,-86,oeste,P_2_1,1.57,2.03,Moto7
-78,-71,-84,-80,-93,-87,-83,-74,-88,oeste,P_2_1,1.57,2.03,Moto7
-78,-73,-86,-80,-94,-87,-82,-74,-85,oeste,P_2_1,1.57,2.03,Moto7
-77,-72,-83,-81,-95,-86,-81,-74,-87,oeste,P_2_1,1.57,2.03,Moto7
-77,-76,-85,-79,-94,-90,-81,-74,-89,oeste,P_2_1,1.57,2.03,Moto7
-77,-76,-86,-79,-93,-86,-83,-75,-85,oeste,P_2_1,1.57,2.03,Moto7
-78,-74,-84,-79,-97,-88,-83,-76,-88,oeste,P_2_1,1.57,2.03,Moto7
-78,-74,-84,-81,-96,-88,-81,-76,-90,oeste,P_2_1,1.57,2.03,Moto7
-85,-82,-79,-85,-81,-84,-79,-76,-84,norte,P_6_2,3.92,8.75,Moto7
-87,-84,-83,-83,-87,-84,-81,-76,-86,norte,P_6_2,3.92,8.75,Moto7
-88,-86,-82,-86,-87,-83,-81,-73,-83,norte,P_6_2,3.92,8.75,Moto7
-89,-87,-82,-90,-88,-85,-79,-73,-86,norte,P_6_2,3.92,8.75,Moto7
-85,-85,-83,-81,-86,-82,-79,-78,-84,norte,P_6_2,3.92,8.75,Moto7
-85,-85,-86,-80,-85,-81,-81,-76,-85,norte,P_6_2,3.92,8.75,Moto7
-88,-86,-86,-80,-87,-82,-80,-76,-85,norte,P_6_2,3.92,8.75,Moto7
-86,-85,-84,-80,-86,-80,-79,-76,-86,norte,P_6_2,3.92,8.75,Moto7
-86,-86,-87,-83,-83,-80,-80,-76,-85,norte,P_6_2,3.92,8.75,Moto7
-91,-84,-89,-80,-84,-79,-80,-76,-82,norte,P_6_2,3.92,8.75,Moto7
-87,-85,-80,-85,-84,-81,-78,-73,-85,norte,P_6_2,3.92,8.75,Moto7
-88,-92,-83,-86,-88,-85,-79,-77,-88,norte,P_6_2,3.92,8.75,Moto7
-94,-88,-82,-83,-88,-77,-80,-76,-87,norte,P_6_2,3.92,8.75,Moto7
-89,-84,-85,-85,-82,-79,-80,-78,-83,norte,P_6_2,3.92,8.75,Moto7
-91,-85,-83,-83,-80,-78,-85,-77,-83,norte,P_6_2,3.92,8.75,Moto7
-90,-84,-83,-85,-78,-79,-84,-76,-81,norte,P_6_2,3.92,8.75,Moto7
-88,-84,-83,-86,-79,-79,-82,-81,-79,norte,P_6_2,3.92,8.75,Moto7
-90,-85,-83,-88,-77,-81,-89,-77,-81,norte,P_6_2,3.92,8.75,Moto7
-89,-85,-81,-87,-77,-80,-85,-77,-81,norte,P_6_2,3.92,8.75,Moto7
-88,-85,-84,-86,-76,-80,-85,-75,-81,norte,P_6_2,3.92,8.75,Moto7
-88,-86,-83,-85,-82,-81,-81,-78,-82,norte,P_6_2,3.92,8.75,Moto7
-91,-87,-83,-83,-84,-81,-80,-76,-86,norte,P_6_2,3.92,8.75,Moto7
-89,-89,-86,-85,-86,-79,-83,-83,-84,norte,P_6_2,3.92,8.75,Moto7
-89,-89,-84,-89,-87,-84,-86,-80,-86,norte,P_6_2,3.92,8.75,Moto7
-87,-86,-83,-87,-85,-90,-86,-81,-84,norte,P_6_2,3.92,8.75,Moto7
-89,-88,-84,-88,-84,-85,-85,-79,-84,norte,P_6_2,3.92,8.75,Moto7
-90,-91,-84,-86,-85,-88,-85,-80,-86,norte,P_6_2,3.92,8.75,Moto7
-88,-92,-85,-83,-89,-86,-80,-79,-82,norte,P_6_2,3.92,8.75,Moto7
-89,-91,-85,-84,-87,-82,-82,-76,-85,norte,P_6_2,3.92,8.75,Moto7
-82,-86,-80,-89,-82,-82,-82,-77,-82,leste,P_6_2,3.92,8.75,Moto7
-79,-81,-79,-89,-84,-87,-87,-79,-87,leste,P_6_2,3.92,8.75,Moto7
-80,-81,-81,-85,-82,-86,-87,-80,-86,leste,P_6_2,3.92,8.75,Moto7
-78,-82,-83,-89,-85,-86,-80,-78,-84,leste,P_6_2,3.92,8.75,Moto7
-79,-86,-81,-93,-85,-87,-82,-77,-84,leste,P_6_2,3.92,8.75,Moto7
-81,-83,-82,-94,-85,-88,-83,-80,-87,leste,P_6_2,3.92,8.75,Moto7
-80,-81,-84,-85,-79,-85,-84,-82,-88,leste,P_6_2,3.92,8.75,Moto7
-79,-80,-84,-87,-78,-83,-78,-85,-88,leste,P_6_2,3.92,8.75,Moto7
-78,-79,-82,-88,-79,-85,-80,-85,-87,leste,P_6_2,3.92,8.75,Moto7
-78,-83,-80,-89,-80,-83,-80,-83,-85,leste,P_6_2,3.92,8.75,Moto7
-77,-86,-82,-93,-87,-83,-79,-78,-86,leste,P_6_2,3.92,8.75,Moto7
-78,-87,-81,-91,-86,-83,-81,-80,-83,leste,P_6_2,3.92,8.75,Moto7
-78,-86,-81,-90,-86,-84,-79,-81,-81,leste,P_6_2,3.92,8.75,Moto7
-81,-81,-80,-93,-89,-83,-86,-76,-84,leste,P_6_2,3.92,8.75,Moto7
-79,-84,-82,-90,-84,-83,-81,-76,-83,leste,P_6_2,3.92,8.75,Moto7
-77,-89,-81,-93,-90,-84,-82,-74,-78,leste,P_6_2,3.92,8.75,Moto7
-77,-87,-82,-92,-88,-85,-81,-75,-77,leste,P_6_2,3.92,8.75,Moto7
-76,-90,-79,-92,-83,-85,-79,-78,-78,leste,P_6_2,3.92,8.75,Moto7
-77,-88,-81,-94,-84,-86,-79,-78,-82,leste,P_6_2,3.92,8.75,Moto7
-77,-88,-79,-94,-84,-85,-81,-77,-80,leste,P_6_2,3.92,8.75,Moto7
-77,-89,-79,-92,-85,-85,-80,-76,-79,leste,P_6_2,3.92,8.75,Moto7
-76,-90,-79,-94,-84,-86,-81,-78,-79,leste,P_6_2,3.92,8.75,Moto7
-77,-87,-81,-90,-90,-85,-85,-82,-78,leste,P_6_2,3.92,8.75,Moto7
-76,-83,-79,-87,-87,-85,-83,-82,-77,leste,P_6_2,3.92,8.75,Moto7
-76,-83,-81,-91,-88,-86,-82,-83,-77,leste,P_6_2,3.92,8.75,Moto7
-76,-81,-81,-88,-85,-84,-77,-83,-78,leste,P_6_2,3.92,8.75,Moto7
-76,-84,-80,-91,-90,-84,-84,-85,-78,leste,P_6_2,3.92,8.75,Moto7
-77,-83,-81,-91,-86,-85,-82,-82,-78,leste,P_6_2,3.92,8.75,Moto7
-78,-88,-83,-91,-86,-84,-82,-81,-77,leste,P_6_2,3.92,8.75,Moto7
-87,-83,-84,-86,-78,-80,-83,-82,-88,sul,P_6_2,3.92,8.75,Moto7
-86,-87,-88,-81,-81,-80,-81,-84,-89,sul,P_6_2,3.92,8.75,Moto7
-81,-80,-81,-89,-83,-80,-84,-83,-86,sul,P_6_2,3.92,8.75,Moto7
-79,-83,-82,-87,-84,-78,-86,-84,-86,sul,P_6_2,3.92,8.75,Moto7
-80,-81,-81,-88,-83,-77,-88,-86,-86,sul,P_6_2,3.92,8.75,Moto7
-80,-83,-79,-87,-83,-78,-85,-86,-86,sul,P_6_2,3.92,8.75,Moto7
-80,-82,-83,-85,-84,-76,-83,-84,-92,sul,P_6_2,3.92,8.75,Moto7
-81,-82,-81,-87,-83,-77,-82,-83,-93,sul,P_6_2,3.92,8.75,Moto7
-84,-83,-86,-86,-86,-77,-87,-80,-96,sul,P_6_2,3.92,8.75,Moto7
-82,-82,-84,-85,-87,-77,-85,-81,-94,sul,P_6_2,3.92,8.75,Moto7
-82,-80,-85,-85,-86,-77,-86,-80,-93,sul,P_6_2,3.92,8.75,Moto7
-81,-81,-83,-84,-85,-77,-86,-80,-94,sul,P_6_2,3.92,8.75,Moto7
-85,-82,-80,-89,-88,-76,-86,-80,-89,sul,P_6_2,3.92,8.75,Moto7
-83,-79,-80,-83,-79,-76,-80,-81,-88,sul,P_6_2,3.92,8.75,Moto7
-86,-80,-80,-81,-85,-79,-81,-80,-88,sul,P_6_2,3.92,8.75,Moto7
-85,-78,-78,-85,-82,-79,-80,-81,-89,sul,P_6_2,3.92,8.75,Moto7
-85,-81,-80,-84,-82,-79,-79,-80,-91,sul,P_6_2,3.92,8.75,Moto7
-86,-78,-82,-84,-79,-78,-78,-81,-90,sul,P_6_2,3.92,8.75,Moto7
-82,-79,-80,-83,-79,-76,-78,-83,-89,sul,P_6_2,3.92,8.75,Moto7
-87,-79,-81,-84,-79,-77,-80,-83,-90,sul,P_6_2,3.92,8.75,Moto7
-86,-79,-79,-86,-78,-79,-79,-83,-90,sul,P_6_2,3.92,8.75,Moto7
-82,-79,-80,-85,-79,-79,-79,-84,-92,sul,P_6_2,3.92,8.75,Moto7
-82,-80,-80,-87,-77,-80,-77,-85,-92,sul,P_6_2,3.92,8.75,Moto7
-83,-80,-81,-82,-79,-81,-77,-81,-93,sul,P_6_2,3.92,8.75,Moto7
-83,-80,-84,-81,-82,-82,-76,-80,-89,sul,P_6_2,3.92,8.75,Moto7
-81,-79,-80,-83,-81,-79,-78,-80,-89,sul,P_6_2,3.92,8.75,Moto7
-79,-80,-79,-81,-79,-78,-79,-85,-87,sul,P_6_2,3.92,8.75,Moto7
-83,-80,-80,-86,-79,-79,-81,-82,-87,sul,P_6_2,3.92,8.75,Moto7
-85,-82,-82,-88,-80,-81,-79,-81,-89,sul,P_6_2,3.92,8.75,Moto7
-85,-85,-86,-83,-87,-87,-87,-75,-83,oeste,P_6_2,3.92,8.75,Moto7
-87,-87,-87,-82,-88,-82,-83,-74,-82,oeste,P_6_2,3.92,8.75,Moto7
-83,-85,-87,-87,-90,-82,-85,-74,-85,oeste,P_6_2,3.92,8.75,Moto7
-88,-84,-86,-81,-88,-79,-88,-71,-87,oeste,P_6_2,3.92,8.75,Moto7
-86,-85,-87,-81,-90,-83,-90,-72,-86,oeste,P_6_2,3.92,8.75,Moto7
-84,-83,-85,-83,-91,-85,-88,-71,-87,oeste,P_6_2,3.92,8.75,Moto7
-88,-85,-86,-84,-88,-79,-86,-72,-84,oeste,P_6_2,3.92,8.75,Moto7
-85,-85,-82,-82,-89,-81,-83,-70,-86,oeste,P_6_2,3.92,8.75,Moto7
-83,-85,-82,-85,-87,-80,-85,-72,-84,oeste,P_6_2,3.92,8.75,Moto7
-83,-88,-84,-83,-91,-81,-83,-69,-83,oeste,P_6_2,3.92,8.75,Moto7
-84,-91,-83,-83,-89,-81,-84,-73,-83,oeste,P_6_2,3.92,8.75,Moto7
-88,-89,-83,-83,-88,-83,-83,-76,-82,oeste,P_6_2,3.92,8.75,Moto7
-90,-92,-85,-90,-91,-80,-85,-75,-84,oeste,P_6_2,3.92,8.75,Moto7
-86,-91,-88,-87,-92,-82,-91,-75,-88,oeste,P_6_2,3.92,8.75,Moto7
-90,-91,-86,-88,-90,-83,-90,-75,-87,oeste,P_6_2,3.92,8.75,Moto7
-87,-89,-86,-86,-91,-80,-89,-75,-90,oeste,P_6_2,3.92,8.75,Moto7
-86,-93,-88,-86,-91,-79,-90,-75,-89,oeste,P_6_2,3.92,8.75,Moto7
-87,-89,-92,-85,-89,-81,-84,-76,-82,oeste,P_6_2,3.92,8.75,Moto7
-86,-90,-89,-77,-87,-83,-84,-71,-81,oeste,P_6_2,3.92,8.75,Moto7
-83,-88,-85,-80,-87,-84,-83,-71,-82,oeste,P_6_2,3.92,8.75,Moto7
-87,-89,-88,-81,-89,-86,-84,-69,-82,oeste,P_6_2,3.92,8.75,Moto7
-89,-84,-84,-85,-90,-83,-83,-68,-89,oeste,P_6_2,3.92,8.75,Moto7
-84,-82,-87,-82,-87,-85,-83,-69,-88,oeste,P_6_2,3.92,8.75,Moto7
-86,-82,-88,-82,-90,-84,-80,-71,-83,oeste,P_6_2,3.92,8.75,Moto7
-90,-84,-87,-82,-91,-83,-80,-68,-87,oeste,P_6_2,3.92,8.75,Moto7
-88,-87,-87,-82,-90,-83,-81,-69,-84,oeste,P_6_2,3.92,8.75,Moto7
-85,-80,-86,-83,-91,-85,-80,-72,-79,oeste,P_6_2,3.92,8.75,Moto7
-84,-87,-85,-83,-90,-85,-80,-71,-81,oeste,P_6_2,3.92,8.75,Moto7
-80,-85,-83,-83,-93,-81,-84,-73,-86,oeste,P_6_2,3.92,8.75,Moto7
-86,-82,-79,-72,-84,-83,-84,-81,-82,norte,P_4_1,1.57,5.42,Moto7
-87,-82,-77,-73,-86,-81,-88,-79,-83,norte,P_4_1,1.57,5.42,Moto7
-85,-81,-76,-73,-85,-82,-83,-80,-81,norte,P_4_1,1.57,5.42,Moto7
-86,-79,-75,-73,-90,-80,-82,-76,-80,norte,P_4_1,1.57,5.42,Moto7
-86,-80,-76,-74,-88,-79,-82,-76,-78,norte,P_4_1,1.57,5.42,Moto7
-85,-81,-76,-80,-85,-78,-82,-75,-79,norte,P_4_1,1.57,5.42,Moto7
-86,-82,-76,-79,-86,-77,-83,-73,-79,norte,P_4_1,1.57,5.42,Moto7
-85,-79,-76,-77,-86,-77,-82,-76,-80,norte,P_4_1,1.57,5.42,Moto7
-82,-81,-76,-75,-86,-81,-81,-75,-81,norte,P_4_1,1.57,5.42,Moto7
-85,-80,-77,-76,-91,-79,-82,-75,-82,norte,P_4_1,1.57,5.42,Moto7
-84,-82,-77,-75,-86,-79,-85,-74,-83,norte,P_4_1,1.57,5.42,Moto7
-83,-82,-78,-73,-88,-77,-84,-76,-85,norte,P_4_1,1.57,5.42,Moto7
-87,-81,-78,-73,-85,-76,-82,-74,-81,norte,P_4_1,1.57,5.42,Moto7
-85,-82,-78,-73,-89,-77,-86,-76,-79,norte,P_4_1,1.57,5.42,Moto7
-85,-81,-76,-80,-84,-79,-84,-76,-80,norte,P_4_1,1.57,5.42,Moto7
-87,-80,-77,-76,-82,-76,-84,-77,-79,norte,P_4_1,1.57,5.42,Moto7
-84,-79,-77,-76,-82,-79,-83,-72,-79,norte,P_4_1,1.57,5.42,Moto7
-86,-81,-78,-75,-86,-78,-81,-75,-79,norte,P_4_1,1.57,5.42,Moto7
-87,-82,-77,-76,-89,-76,-85,-77,-79,norte,P_4_1,1.57,5.42,Moto7
-83,-81,-76,-80,-82,-79,-84,-76,-79,norte,P_4_1,1.57,5.42,Moto7
-88,-82,-77,-78,-83,-77,-82,-78,-77,norte,P_4_1,1.57,5.42,Moto7
-89,-80,-75,-72,-87,-77,-81,-78,-77,norte,P_4_1,1.57,5.42,Moto7
-91,-80,-75,-73,-87,-79,-83,-79,-81,norte,P_4_1,1.57,5.42,Moto7
-89,-81,-76,-74,-88,-81,-84,-80,-82,norte,P_4_1,1.57,5.42,Moto7
-86,-80,-77,-72,-91,-82,-85,-81,-86,norte,P_4_1,1.57,5.42,Moto7
-84,-82,-80,-72,-86,-85,-87,-78,-81,norte,P_4_1,1.57,5.42,Moto7
-85,-82,-80,-73,-90,-83,-86,-79,-83,norte,P_4_1,1.57,5.42,Moto7
-87,-85,-77,-73,-89,-81,-88,-77,-84,norte,P_4_1,1.57,5.42,Moto7
-87,-79,-76,-74,-89,-79,-83,-81,-85,norte,P_4_1,1.57,5.42,Moto7
-81,-72,-78,-81,-86,-85,-80,-79,-83,leste,P_4_1,1.57,5.42,Moto7
-79,-72,-76,-83,-83,-85,-81,-80,-84,leste,P_4_1,1.57,5.42,Moto7
-80,-76,-78,-81,-82,-84,-81,-76,-84,leste,P_4_1,1.57,5.42,Moto7
-80,-75,-77,-82,-81,-87,-82,-76,-86,leste,P_4_1,1.57,5.42,Moto7
-78,-73,-77,-83,-82,-84,-85,-77,-84,leste,P_4_1,1.57,5.42,Moto7
-81,-75,-77,-80,-86,-84,-81,-76,-85,leste,P_4_1,1.57,5.42,Moto7
-81,-72,-76,-79,-86,-78,-79,-74,-83,leste,P_4_1,1.57,5.42,Moto7
-81,-74,-76,-79,-83,-84,-78,-73,-82,leste,P_4_1,1.57,5.42,Moto7
-81,-74,-77,-79,-83,-87,-79,-74,-84,leste,P_4_1,1.57,5.42,Moto7
-81,-75,-77,-79,-83,-85,-78,-75,-83,leste,P_4_1,1.57,5.42,Moto7
-80,-74,-77,-82,-83,-85,-84,-74,-84,leste,P_4_1,1.57,5.42,Moto7
